Target,Type,Tau,Nmodels,gGSP_std,Metric_std,gGSP_mean,Metric_mean
CR1107,Ribozyme,0.7252,180,0.1240937737815964,11.294425264151338,0.45295555555555544,18.791616666666666
CR1108,Ribozyme,0.7484,163,0.12409389000906286,11.820247680862286,0.5330306748466258,17.547092024539875
CR1116,Viral element,0.4904,145,0.130800787250319,16.44246583861529,0.5209517241379311,22.797710344827586
CR1117,Riboswitch,0.8422,153,0.12734907472818022,5.56100345739115,0.4764248366013072,7.448895424836602
CR1126,Aptamer,0.1499,140,0.11960419652558439,19.41400856504979,0.44712142857142856,42.582521428571425
CR1128,Synthetic construct,0.438,137,0.13314000631628725,15.663213987300177,0.6481751824817517,34.64881751824817
CR1136,Aptamer,0.6039,158,0.15861925980219263,23.805355030868366,0.543006329113924,40.558702531645565
CR1138,Synthetic construct,0.5445,130,0.13535266253176503,57.543136076135845,0.5009461538461538,60.30098461538462
CR1149,Viral element,0.38,138,0.13122767220891765,13.355896150165574,0.6126086956521739,21.176934782608697
CR1156,Viral element,0.4548,145,0.1284101336565137,15.721764008359688,0.5687586206896552,24.551868965517244
CR1189,RNA-binding protein,0.3397,136,0.09359550938566781,3.6023223434939835,0.4362058823529412,25.42029411764706
CR1190,RNA-binding protein,0.2318,132,0.10445811239525182,3.73230517894856,0.4771818181818182,25.50092424242424
PZ1,Regulatory element,0.4286,14,0.05213776883196585,0.9745900577228587,0.6972857142857143,4.931071428571428
PZ10,Riboswitch,0.6986,26,0.09826357051288555,2.913489801335369,0.6020384615384615,11.713846153846154
PZ10tBox,Riboswitch,0.3599,26,0.11936472004127746,2.785204542699612,0.12142307692307693,12.37503846153846
PZ11,Regulatory element,0.1507,54,0.04263812783331739,2.125285575017444,0.5999074074074074,8.227240740740738
PZ11NMR,Regulatory element,0.3464,53,0.03613954797354679,2.841176885499321,0.6033207547169812,8.908566037735849
PZ12,Riboswitch,0.5877,51,0.061241939579006595,4.978772039406582,0.47633333333333333,16.609137254901963
PZ13,Riboswitch,0.6989,55,0.09114967075825806,5.141299689815394,0.41874545454545453,15.149436363636365
PZ14Bound,Riboswitch,0.418,64,0.06994517942646226,3.119601920061026,0.594875,12.51621875
PZ14Free,Riboswitch,0.2432,52,0.07166703448141933,4.21332179612385,0.6039038461538462,13.091499999999998
PZ15,Ribozyme,0.6616,74,0.08515259366249917,5.734158751697061,0.5301891891891891,15.153391891891893
PZ15noend,Ribozyme,0.6458,74,0.08538908178761367,5.51413777295316,0.5306891891891892,12.26283783783784
PZ15reconstruct,Ribozyme,0.6405,74,0.0841936585078933,6.665626671187742,0.5530945945945946,14.468162162162162
PZ16a,Synthetic construct,0.6269,83,0.131396788324526,3.2488684372430585,0.679722891566265,4.492265060240963
PZ16b,Synthetic construct,0.6975,92,0.16505734059791224,3.7645294193214474,0.721358695652174,3.8434673913043476
PZ17,Ribozyme,0.4874,107,0.060217641776880146,3.068619682137709,0.40228037383177573,14.990467289719627
PZ18,Viral element,0.6985,62,0.1187376062868128,6.447232576959263,0.5351612903225808,14.57266129032258
PZ19,Ribozyme,0.5317,59,0.07232524530809945,3.232764545867886,0.45764406779661027,14.059966101694915
PZ2,Nano construct,0.1161,13,0.11905629914819252,0.421425335746995,0.4805384615384616,2.8953846153846152
PZ20,Ribozyme,0.6061,55,0.10616397110286793,5.436461854813567,0.4964181818181818,16.034254545454544
PZ21,Riboswitch,0.6005,59,0.0836227970824875,5.363240792392666,0.4217966101694915,10.630610169491524
PZ22,Ribozyme,0.2773,45,0.02127626626485106,5.225540036549356,0.4658222222222222,22.195244444444445
PZ22Dimer,Ribozyme,0.5338,40,0.0402150391644718,6.151371254444004,0.408725,31.3062
PZ23,Aptamer,0.3538,35,0.05346548762844064,1.7739004283769477,0.3853142857142858,12.075685714285717
PZ24,Viral element,0.4658,90,0.10125707961836301,6.423955741443483,0.5928777777777778,17.407255555555555
PZ25,Riboswitch,0.787,47,0.12223465918404545,3.8113687891727466,0.6350851063829787,5.752680851063829
PZ26,Riboswitch,0.4932,67,0.08683770386305488,3.875948730775461,0.6225223880597014,18.76494029850746
PZ26tBox,Riboswitch,0.2705,67,0.08683770386305488,2.3655877993523395,0.6225223880597014,17.500776119402985
PZ27,Riboswitch,0.7595,67,0.12593728969459525,17.577066805992946,0.580910447761194,22.733537313432834
PZ27tBox,Riboswitch,0.7579,67,0.12593728969459525,8.852698558159515,0.580910447761194,19.909298507462687
PZ28,Riboswitch,0.0703,72,0.07812140238630173,5.1370323952888315,0.5780694444444445,30.538555555555554
PZ28tBox,Riboswitch,0.3736,72,0.07812140238630173,5.004597505430184,0.5780694444444445,18.977444444444444
PZ29,Riboswitch,0.2828,36,0.03872205284515803,3.161994224914882,0.6258611111111112,8.383722222222223
PZ3,Riboswitch,-0.0458,12,0.05954386804887824,3.8198945911503888,0.4808333333333333,14.37075
PZ31,Viral element,0.5309,72,0.11832272709379875,5.701636554101088,0.5828055555555556,11.888277777777779
PZ32,Aptamer,0.6334,106,0.10385144977565561,6.651215425087243,0.4252358490566038,15.238141509433962
PZ33,Riboswitch,0.5129,100,0.07813388253504366,3.2447956321469613,0.5624199999999999,7.8521600000000005
PZ34,Ribozyme,0.4788,101,0.03528725650319672,2.636371223837686,0.5417227722772278,13.372326732673267
PZ35,Ribozyme,0.6758,51,0.10795178484317249,6.348368904270889,0.4969803921568627,16.158313725490196
PZ36,Ribozyme,-0.1486,33,0.0904098818721082,4.22183398343122,0.5054848484848484,28.578575757575756
PZ37,Riboswitch,0.669,85,0.0986697192395402,4.928687670726451,0.3892941176470588,15.767482352941178
PZ38,Riboswitch,0.584,74,0.0613381176940556,3.3010336437328607,0.3879864864864865,13.253932432432432
PZ39,Viral element,0.4099,105,0.08497335103129408,6.094960397959811,0.6281238095238094,15.31226666666667
PZ4,Riboswitch,0.3222,30,0.07183701460018135,1.7254525345221434,0.8080999999999999,4.3461333333333325
PZ5,Ribozyme,0.2024,25,0.045629884943970654,6.2842389001055645,0.4355599999999999,24.048920000000003
PZ6,Riboswitch,0.6399,34,0.06958647628426731,6.803122964687936,0.4993235294117647,23.58447058823529
PZ7,Ribozyme,0.4311,52,0.04308602239060584,5.736840130029317,0.5096923076923077,29.034230769230764
PZ8,Riboswitch,0.6453,42,0.10089128036413622,4.610894422667269,0.5484047619047618,12.990833333333333
