case_id,model_name,best_solution_name,best_INF_all,INF_WC,INF_nWC
PZ10tRNA,PZ10tRNA_Bujnicki_1_refined.pdb,PZ10tRNA_Bujnicki_1_solution.pdb,0.13740858372430334,0,-1
PZ10tRNA,PZ10tRNA_Bujnicki_10_refined.pdb,PZ10tRNA_Bujnicki_1_solution.pdb,0.09811049102515929,0,-1
PZ10tRNA,PZ10tRNA_Bujnicki_2_refined.pdb,PZ10tRNA_Bujnicki_1_solution.pdb,0.13740858372430334,0,0
PZ10tRNA,PZ10tRNA_Bujnicki_3_refined.pdb,PZ10tRNA_Bujnicki_1_solution.pdb,0.1526762041381148,0,-1
PZ10tRNA,PZ10tRNA_Bujnicki_4_refined.pdb,PZ10tRNA_Bujnicki_1_solution.pdb,0.10298573010888744,0,0
PZ10tRNA,PZ10tRNA_Bujnicki_5_refined.pdb,PZ10tRNA_Bujnicki_1_solution.pdb,0.13740858372430334,0,-1
PZ10tRNA,PZ10tRNA_Bujnicki_6_refined.pdb,PZ10tRNA_Bujnicki_1_solution.pdb,0.1308615135530187,0,-1
PZ10tRNA,PZ10tRNA_Bujnicki_7_refined.pdb,PZ10tRNA_Bujnicki_1_solution.pdb,0.13740858372430334,0,-1
PZ10tRNA,PZ10tRNA_Bujnicki_8_refined.pdb,PZ10tRNA_Bujnicki_1_solution.pdb,0.11632134538046104,0,0
PZ10tRNA,PZ10tRNA_Bujnicki_9_refined.pdb,PZ10tRNA_Bujnicki_1_solution.pdb,0.13401525544428144,0,-1
PZ10tRNA,PZ10tRNA_Chen_1_refined.pdb,PZ10tRNA_Bujnicki_1_solution.pdb,0.09009374626955591,0,0
PZ10tRNA,PZ10tRNA_Das_1_refined.pdb,PZ10tRNA_Dokholyan_1_solution.pdb,0.1685499656158105,0,0
PZ10tRNA,PZ10tRNA_Das_2_refined.pdb,PZ10tRNA_Dokholyan_1_solution.pdb,0.15142919316545553,0,0
PZ10tRNA,PZ10tRNA_Das_3_refined.pdb,PZ10tRNA_Das_1_solution.pdb,0.1287188155608652,0,0
PZ10tRNA,PZ10tRNA_Das_4_refined.pdb,PZ10tRNA_Dokholyan_1_solution.pdb,0.1709408646894569,0,0
PZ10tRNA,PZ10tRNA_Das_5_refined.pdb,PZ10tRNA_Dokholyan_1_solution.pdb,0.1397807936911897,0,0
PZ10tRNA,PZ10tRNA_Dokholyan_1_refined.pdb,PZ10tRNA_Dokholyan_1_solution.pdb,0.21452908258025827,0,0
PZ10tRNA,PZ10tRNA_Dokholyan_10_refined.pdb,PZ10tRNA_Das_1_solution.pdb,0.16765598754029182,0,0
PZ10tRNA,PZ10tRNA_Dokholyan_2_refined.pdb,PZ10tRNA_Dokholyan_1_solution.pdb,0.14504813352456844,0,-1
PZ10tRNA,PZ10tRNA_Dokholyan_3_refined.pdb,PZ10tRNA_Dokholyan_1_solution.pdb,0.20206272811308865,0,-1
PZ10tRNA,PZ10tRNA_Dokholyan_4_refined.pdb,PZ10tRNA_Dokholyan_1_solution.pdb,0.17448201807069155,0,0
PZ10tRNA,PZ10tRNA_Dokholyan_5_refined.pdb,PZ10tRNA_Das_1_solution.pdb,0.15144563320384566,0,0
PZ10tRNA,PZ10tRNA_Dokholyan_6_refined.pdb,PZ10tRNA_Dokholyan_1_solution.pdb,0.1765469659009499,0,-1
PZ10tRNA,PZ10tRNA_Dokholyan_7_refined.pdb,PZ10tRNA_Dokholyan_1_solution.pdb,0.1911176967891096,0,0
PZ10tRNA,PZ10tRNA_Dokholyan_8_refined.pdb,PZ10tRNA_Das_1_solution.pdb,0.1363010698834611,0,-1
PZ10tRNA,PZ10tRNA_Dokholyan_9_refined.pdb,PZ10tRNA_Dokholyan_1_solution.pdb,0.1912592130593624,0,0
