metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.12333789609601284,0.3836916575555689,0.21582442223128018,0.12437350412013874,0.14388514994965304,0.1336455650621468,52
DI_all,False,0.7093517530358704,3.949114627423718e-09,0.7385429800196263,4.119458647853245e-10,0.5654967763836762,3.4010249761721065e-09,52
INF_all,True,0.7304328356372558,7.947268398963058e-10,0.7935952242734474,2.2751290197718357e-12,0.5772742181688111,1.7961578759142843e-09,52
INF_nwc,True,0.3419019926734438,0.013108030953342589,0.506119778981565,0.0001292487802918834,0.35937338009174963,0.0007127055408413588,52
INF_stacking,True,0.644350867652595,2.543808521832421e-07,0.6869168211259498,1.8763147982495116e-08,0.4434366443955633,4.002433110173917e-06,52
INF_wc,True,0.7105685113289958,3.613975551298499e-09,0.8383295599677782,8.907443043193569e-15,0.6397261570952788,3.558788496362854e-11,52
mcq,False,0.3888307991634542,0.004388757317003316,0.36642329666923484,0.0075466371945013,0.25047310876213574,0.008982180528783124,52
P-value,False,0.3506180790800786,0.010823559776759369,0.6170616059583529,1.1057408800581458e-06,0.4470673451563714,4.911208547233631e-06,52
RMSD,False,0.611748516527272,1.4485966702679347e-06,0.6258111344500653,7.009877399726662e-07,0.4539276219205758,2.104439627987352e-06,52
TM-score,True,0.6204375503972784,9.289537622804102e-07,0.47341225007487364,0.0003931946092092018,0.3391697746292203,0.0004281082131181796,52
lDDT,True,0.8952758365929244,3.46150421511384e-19,0.8724295349473902,3.637974491888823e-17,0.7117443379853172,1.3729339818938096e-13,52
