metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.26127042306201564,0.06404039586832079,0.40100894066224724,0.0035425843733418614,0.2975710997509643,0.0026289036303578832,51
DI_all,False,0.8360511994956815,2.2611363001808727e-14,0.9547511312217194,1.8537195116025714e-27,0.8447058823529413,2.1789695900569295e-18,51
INF_all,True,0.7629031503378185,7.665028800547871e-11,0.8774184970725528,3.0030776274967214e-17,0.71361486363974,1.7197410716682757e-13,51
INF_nwc,True,,,,,,,0
INF_stacking,True,0.6018205848610789,2.9937108304284724e-06,0.7405446464650091,5.243681467266138e-10,0.5238750489531403,6.803154423172942e-08,51
INF_wc,True,0.697672805927443,1.2750173345135559e-08,0.8253993325038677,9.278015942334709e-14,0.6505392278822139,3.285277786309139e-11,51
mcq,False,0.43042732205059847,0.0016175055425064206,0.5647766873061374,1.5799388101771832e-05,0.40737846144558987,2.4899832258293606e-05,51
P-value,False,0.42944467251645796,0.0016623155994011465,0.8432767515091208,8.18460389263935e-15,0.6810056970022461,4.096021178067516e-12,51
RMSD,False,0.8735486667637157,6.139718558333975e-17,0.8476923076923076,4.287693783624263e-15,0.6972549019607844,5.174130700146788e-13,51
TM-score,True,0.8596724667159448,6.660835966911278e-16,0.8126810415566816,4.441765841269655e-13,0.6181698606524252,1.7064531553114233e-10,51
