metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.05484077351260551,0.690875003230451,0.03168012077212089,0.8183970075143123,0.038242053397408146,0.6838531634467437,55
DI_all,False,0.6673320836612726,2.6359487373307485e-08,0.8930014430014432,5.104257658602552e-20,0.7400673400673402,1.4844111153909565e-15,55
INF_all,True,0.6289693818997434,2.7091109568293554e-07,0.6865111670652021,7.206830635537786e-09,0.5084420975590422,4.559576935476082e-08,55
INF_nwc,True,0.28868524654718586,0.032556434208511516,0.28864749033255926,0.032580173669358725,0.2268284607907578,0.035252173193738204,55
INF_stacking,True,0.5399918320428534,2.0912910697944806e-05,0.6365621009723953,1.752255104383461e-07,0.46284047914650184,6.55233025925756e-07,55
INF_wc,True,0.6478748581109541,8.951625790390773e-08,0.7402090580171031,1.0606625658944963e-10,0.5788519912313982,7.919895594225437e-10,55
mcq,False,0.37265167557309264,0.00508064627218544,0.3246811811708053,0.015584075659198454,0.22499159241836683,0.015318919902910195,55
P-value,False,0.5538455919611827,1.1525972823576553e-05,0.8815613844619847,6.494936201596143e-19,0.7190028586601513,9.45809003219984e-15,55
RMSD,False,0.8449475215433364,5.059129870418189e-16,0.8815094068787365,6.566455470437438e-19,0.718086938676584,1.0030138948145602e-14,55
TM-score,True,0.8655630935444647,1.513746291785021e-17,0.7151233158791351,8.57738210434507e-10,0.5484658905202361,3.720920023027873e-09,55
lDDT,True,0.8246774433583848,1.0022171624600943e-14,0.8828230883398477,4.970935106302998e-19,0.7398690871028023,1.8436836239001016e-15,55
