metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.5831002376255019,0.03646838032432154,0.5048280664240729,0.07849120587717752,0.4313817631332017,0.04291553691367748,13
DI_all,False,0.17497534331785836,0.5674876590985929,0.3057862842810693,0.30960781963620054,0.23378595005975894,0.2703441406547801,13
INF_all,True,0.3819668235899944,0.1977645948607405,-0.1597802206153335,0.6020752453179539,-0.1039048666932262,0.624206114766406,13
INF_nwc,True,0.42674455340639333,0.14587578967013454,-0.1786656771364258,0.5592127185067072,-0.1529438225803745,0.5359716574859665,13
INF_stacking,True,0.45746911171685567,0.11599671622063501,-0.12947707532621852,0.6733317078645087,-0.07792865001991965,0.7133031738784577,13
INF_wc,True,0.035156732584788825,0.9092214662098171,-0.408022520295139,0.16634405832039423,-0.30464244212496,0.1567052260546461,13
mcq,False,0.32517459192771053,0.2783167639011831,0.02754831389919543,0.9288163441106269,-0.02597621667330655,0.9025232501776794,13
P-value,False,,,,,,,13
RMSD,False,0.06828779417027281,0.8245759762617204,0.415979539877851,0.15743180700384374,0.3376908167529852,0.11134688653314041,13
TM-score,True,-0.2239975805795088,0.4619222786129641,0.4524142234620106,0.12060239854352045,0.3006600167292012,0.15823375843900667,13
lDDT,True,0.9748431679392393,1.6209038924304976e-08,-0.20827606019135242,0.49471281359189967,-0.16993827032520067,0.4251360019960839,13
