metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.31728235483922423,0.005878981372059357,0.2862920852769261,0.013404140581541248,0.18873601908196408,0.018144712122825472,74
DI_all,False,0.749608844298099,1.5439214469057696e-14,0.8947052769277968,6.55802031726277e-27,0.7259902400383034,7.419458221320466e-20,74
INF_all,True,0.6660189886449845,9.454970308809479e-11,0.7367875238814114,7.269837117920498e-14,0.5641810289678638,1.6596206694676807e-12,74
INF_nwc,True,-0.18681918373056525,0.11098401703887686,-0.09518907345959562,0.41981575206207367,-0.08211010886177601,0.33881132475409936,74
INF_stacking,True,0.7542867502099888,8.569155663301781e-15,0.6843103767600981,1.7974128862754192e-11,0.5173060154279221,1.0524570979541164e-10,74
INF_wc,True,0.41197091523464435,0.0002653753746067797,0.7812082906338849,2.1987060222728807e-16,0.615292882760051,6.879696309209111e-14,74
mcq,False,0.5128083148712141,2.9927568888991914e-06,0.5773027956521962,7.266205594856399e-08,0.39234682368497875,8.24614757335923e-07,74
P-value,False,0.35687577829347955,0.0018014027142724594,0.8668948714648076,1.8331875660333035e-23,0.6855668044914032,9.218360532360877e-18,74
RMSD,False,0.7483291752204309,1.8096465551007458e-14,0.8668641759745441,1.8474375500105774e-23,0.6852478770552659,7.437318516365382e-18,74
TM-score,True,0.7606762096377943,3.752692074423796e-15,0.6912285728167951,9.293166831326479e-12,0.5305224350398138,3.5871107557597695e-11,74
lDDT,True,0.8049405800315101,5.51495622309085e-18,0.7954515180700219,2.5510923431343736e-17,0.626750583631344,4.3402301781380925e-15,74
