metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.2731832984978184,0.001662415672199782,0.2814705663016738,0.0011781794115526256,0.1809559632072963,0.0024290464267138186,130
DI_all,False,0.228083025513117,0.009056193532265942,0.9339049650842599,5.004372894819493e-59,0.7758940887342063,7.634985163777685e-39,130
INF_all,True,0.5881107268149619,1.880363115791904e-13,0.8871560377339895,8.107749594217757e-45,0.7129493855274635,5.7531803500358206e-33,130
INF_nwc,True,0.3736645882243641,1.1923659958247743e-05,0.4552217298757649,5.2823910954025915e-08,0.3700581096636777,1.6224455892975158e-07,130
INF_stacking,True,0.5331991794412673,6.535616250015675e-11,0.8122909339328733,9.240851511564661e-32,0.6456654138688318,2.4596219886779658e-27,130
INF_wc,True,0.5531012891589147,8.862813162562664e-12,0.889286999160865,2.5665245440323788e-45,0.7466536224237311,6.537141510129104e-36,130
mcq,False,0.43291508797676614,2.6866888804986274e-07,0.5795167875864533,5.052550810975272e-13,0.42928246146969357,5.727365453560768e-13,130
P-value,False,0.26441036091551307,0.002366421996816596,0.4457799462563281,1.0665931693796172e-07,0.35974673126274703,2.018001936325761e-07,130
RMSD,False,0.43236857994150235,2.791884486871346e-07,0.7155713198936436,1.1121520292492963e-21,0.5544839164085711,1.2076770366181997e-20,130
TM-score,True,0.9549641843543504,2.1270390642371567e-69,0.8514861091603696,1.0726386275291305e-37,0.6839805316798284,1.691418930405603e-30,130
lDDT,True,0.8044800440054967,9.614615752228923e-31,0.9629830523817142,9.725338183581949e-75,0.8441237297526119,1.84111495395034e-45,130
