metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.09389257088404088,0.350340745728381,-0.13638840039627698,0.17383323363882625,-0.0984033343517943,0.1575467432953368,101
DI_all,False,0.7105609424124528,8.604785807006819e-17,0.6277932615399303,2.122319175322947e-12,0.4551231225549973,1.7435956355929867e-11,101
INF_all,True,0.4015411046510774,3.1579943778152773e-05,0.3929309108000191,4.813737091333421e-05,0.28195461145322354,3.358137815650978e-05,101
INF_nwc,True,0.08040019570766993,0.4241457766897592,0.08344371762433472,0.4067599632003063,0.06856668132839365,0.4040346753667715,101
INF_stacking,True,0.380374847589303,8.720326366886511e-05,0.35207648773437816,0.00030547951180882773,0.24149792656384592,0.00039799182596488887,101
INF_wc,True,0.24255515951323464,0.014528630260274823,0.34468458445380923,0.0004159778101699336,0.2519637734432549,0.00036183812523525474,101
mcq,False,0.4719994937785215,6.26625808263387e-07,0.406186930097334,2.5033134083489133e-05,0.2685203574975174,7.260990237539761e-05,101
P-value,False,0.25945230910429923,0.00879205375112687,0.5972822478650434,4.308598824500468e-11,0.43581854409779225,1.184191111233978e-10,101
RMSD,False,0.6969492400768276,5.741199605694345e-16,0.5972822478650434,4.308598824500468e-11,0.43581854409779225,1.184191111233978e-10,101
TM-score,True,0.5386244399329374,6.245195425724735e-09,0.5999534021120987,3.352378616547245e-11,0.4213587177687717,5.37287398568172e-10,101
lDDT,True,0.7822813968106166,4.530348635837342e-22,0.752202675949927,1.226471399828596e-19,0.563920646858898,9.415836721408783e-17,101
