metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.15777970987663123,0.38052014249743205,0.4351187884813325,0.011383758026140875,0.27636223213149075,0.027478625311137293,33
DI_all,False,0.5250518136284399,0.001705216333548286,0.5735294117647058,0.0004844950720692068,0.4318181818181819,0.000296326847971622,33
INF_all,True,0.8691903956758922,5.3458996466280636e-11,0.845202320725821,6.105294772180075e-10,0.6463925052757852,1.359550802157989e-07,33
INF_nwc,True,,,,,,,2
INF_stacking,True,0.708050803285955,4.040583608909267e-06,0.8292112299465242,2.4917417159749695e-09,0.6363636363636364,1.7424315278246997e-08,33
INF_wc,True,0.9427304686910928,2.4828329146212017e-16,0.7178712659341809,2.5665868085778075e-06,0.5483647411044645,9.939594185751626e-06,33
mcq,False,0.47657345080007896,0.005049384951556544,0.5892379679144386,0.0003086519195910287,0.42045454545454547,0.0004389055813102024,33
P-value,False,-0.1974072652985503,0.2708215180178128,-0.06717914438502674,0.7102989216558544,0.015151515151515154,0.9143309809510656,33
RMSD,False,-0.08243420826798231,0.6483419344998406,-0.06717914438502674,0.7102989216558544,0.015151515151515154,0.9143309809510656,33
TM-score,True,0.8971620989115958,1.5694335580704645e-12,0.9271922568596909,9.195055425706577e-15,0.749054844348998,1.007476242368658e-09,33
