metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.24732615665347615,0.013107413496177455,-0.17635532644312424,0.07923102682522407,-0.10953463461710013,0.11627676269410794,100
DI_all,False,0.6299971036178309,2.1813028352077844e-12,0.8902490616668913,3.0479958593186693e-35,0.7256368931168488,1.1475837174778336e-26,100
INF_all,True,0.340707318789045,0.0005231302316568769,0.42939619852950084,8.274897365521445e-06,0.3033571135534728,8.3459488171021e-06,100
INF_nwc,True,,,,,,,0
INF_stacking,True,0.3793523513160253,9.927055274717064e-05,0.45295949880550385,2.2236657704967697e-06,0.30716296390970965,6.317587557275692e-06,100
INF_wc,True,0.12089796691241039,0.23084678036012565,0.09440957875422434,0.3501413395843619,0.04827979220056001,0.48168447956346183,100
mcq,False,0.43531175647497605,6.004392792983252e-06,0.5021092742146871,1.0240084967160705e-07,0.3477909228168215,3.0138254999984065e-07,100
P-value,False,0.2098466800144258,0.03612870965214274,0.8874887111022578,9.612484276305095e-35,0.7240194244222445,1.4832568131114247e-26,100
RMSD,False,0.7298309609654866,7.089045542593064e-18,0.8874887111022578,9.612484276305095e-35,0.7240194244222445,1.4832568131114247e-26,100
TM-score,True,0.48241822413175606,3.724070526876499e-07,0.5147790543639653,4.270023793745723e-08,0.3590645602842627,1.3458544618666834e-07,100
