metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.016724517073721887,0.8417458955889833,-0.14773373286853997,0.07617961081558118,-0.09079798966092843,0.1084652106923893,145
DI_all,False,0.6059689026780722,6.709332252624475e-16,0.7600326342945235,1.5001332697266276e-28,0.5937904896706702,3.801865775690428e-26,145
INF_all,True,0.718475933596453,2.6148933216013614e-24,0.709671769277902,1.657275584776839e-23,0.5385326533121819,1.007770653115482e-21,145
INF_nwc,True,0.5808416290624,1.9548542234895573e-09,0.5739265448905744,3.3489493435784798e-09,0.4242793964681003,8.081772091115123e-08,90
INF_stacking,True,0.6947613741973507,3.247199361304877e-22,0.7511978641873086,1.404468505368453e-27,0.5554889040443768,5.953680169576207e-23,145
INF_wc,True,0.641687538990621,1.3142595742716996e-17,0.548653064532452,2.254473736703303e-12,0.41274453693885027,6.381247725148013e-13,140
mcq,False,0.3621727006383003,7.594205318279187e-06,0.4123479607924322,2.556283439663364e-07,0.27504440863194396,9.681777266286066e-07,145
P-value,False,0.5409026200801755,2.1654487937524675e-12,0.742054375668487,1.2907485961720225e-26,0.6197912740793168,1.8153137220993175e-22,145
RMSD,False,0.6363985826891385,7.82143400973136e-18,0.7191791809330651,2.2494675885957426e-24,0.5577578352634176,2.9489740002042334e-23,145
TM-score,True,0.8976355967338591,9.717637170873005e-53,0.9099238747121206,1.626031551666212e-56,0.7324338448283575,7.636955128485723e-39,145
