metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.10215733594967777,0.47564007633010613,-0.24676383638266974,0.08086905450343786,-0.1960645116348766,0.04305386733247075,51
DI_all,False,0.7299450964663302,1.2204555151542765e-09,0.8400904977375564,1.2891290255084564e-14,0.6392156862745099,3.601671149868596e-11,51
INF_all,True,0.6777228043370066,4.691602238236911e-08,0.7101183913363368,5.35583071665369e-09,0.5293472286303903,4.752030401125788e-08,51
INF_nwc,True,-0.08123233745324851,0.7566138645204237,-0.08656239293352659,0.7411421583052396,-0.07001400420140048,0.7185302707476768,17
INF_stacking,True,0.7414206346077439,4.881191174083701e-10,0.7117478299294981,4.764945297686093e-09,0.5120174086454669,1.2807013101536458e-07,51
INF_wc,True,0.47720188959358756,0.0003991130067937181,0.25101923867456943,0.07560719994016472,0.17382184155333358,0.07489994896280086,51
mcq,False,0.6057697670416438,2.476150393138266e-06,0.4978165950332857,0.00020161108874111152,0.3564980878898695,0.00022615796721333142,51
P-value,False,0.405710956447913,0.003139871750865501,0.7731612994663772,2.952562508530963e-11,0.6015075659617133,7.297928783478898e-09,51
RMSD,False,0.7973086492276473,2.5349106322744853e-12,0.8018099547511313,1.5463836982399816e-12,0.5921568627450982,8.663423914530684e-10,51
TM-score,True,0.8670069700559587,1.9530632461094646e-16,0.8674873422374826,1.7977243691462852e-16,0.6821434253314824,1.8704509727561314e-12,51
