metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.3772770058615902,0.010624297576654762,0.2034167744469562,0.18017264049244916,0.15763364118690865,0.13131694838815783,45
DI_all,False,0.7958059474227743,6.440964920209812e-11,0.776427186978109,3.6661251732014915e-10,0.6019227972094223,5.8386089891558934e-09,45
INF_all,True,0.31299173984431855,0.03630919582675337,0.4341537367589184,0.0028848667867014655,0.30644378470002503,0.0031213134155234673,45
INF_nwc,True,-0.21408077230060601,0.15791535590658223,-0.15947015674061038,0.2953903172739071,-0.12116523505613991,0.3005368542068234,45
INF_stacking,True,0.010674293575242744,0.9445181866932958,-0.02675982217552375,0.861480360094167,-0.014242233884834386,0.8909890257189801,45
INF_wc,True,0.5056403590063634,0.0003954376566968084,0.4986321117798386,0.0004899867527889125,0.3416699249401748,0.001036335233873282,45
mcq,False,0.4120834174458724,0.004912399732321693,0.426736066283945,0.0034635651258083026,0.2854252474149923,0.005795336633716116,45
P-value,False,0.5196608940073946,0.00025391299253680135,0.7459480843703605,4.093417750860391e-09,0.5688262022951265,3.82568024687027e-08,45
RMSD,False,0.7806324396001736,2.551518932318151e-10,0.7467799884935821,3.849993651135445e-09,0.5695504787040417,3.624457684072672e-08,45
TM-score,True,-0.08762987247284407,0.5670509277842647,-0.13304339295989318,0.38361772230039315,-0.11060388255729378,0.2860931515975329,45
lDDT,True,0.39592471252577177,0.007098260048443702,0.44272346195318474,0.002323701803146361,0.2909484922187596,0.005113525742272435,45
