metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.1290105581546265,0.19181956863620245,0.017045728406665496,0.8636384124634325,0.006050750017922011,0.9282733399313761,104
DI_all,False,0.6956993307677067,2.483407178184855e-16,0.8163535298573548,4.6234109589845934e-26,0.6369069854314531,9.899369691866377e-22,104
INF_all,True,0.5930088527957,3.2967391424296224e-11,0.7478400068248297,7.457713226359971e-20,0.5557028256490327,7.592309754035274e-17,104
INF_nwc,True,,,,,,,0
INF_stacking,True,0.4907762513073477,1.2296034869496007e-07,0.5561883661177365,8.806007054057746e-10,0.3855393864512534,7.409473253041268e-09,104
INF_wc,True,0.5186651008836085,1.6996784917310196e-08,0.7204158683370852,6.678007219593832e-18,0.5391060565319844,8.217522231775935e-16,104
mcq,False,0.2277818264187151,0.020044626807799518,0.30439432938240923,0.0016802138983919067,0.2090221359634822,0.0016720335800003466,104
P-value,False,0.3307088116608232,0.0006061910208283139,0.762930264195931,4.8732084287701685e-21,0.5926963694478364,4.998459775874828e-19,104
RMSD,False,0.7730589892428925,6.950868509364555e-22,0.7628908875588133,4.909311030179548e-21,0.5924542398206948,5.128346373088343e-19,104
TM-score,True,0.5452140166481106,2.1737746829334486e-09,0.5859998396141737,6.360778115246457e-11,0.42083781043091395,2.797230782960844e-10,104
