metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.23377215477206725,0.003114429810045685,0.17549028366879532,0.027418460231554965,0.1108799839549749,0.04164503684071328,158
DI_all,False,0.5860293193421274,6.019461616650315e-16,0.8940673449686176,2.7656400285506714e-56,0.7436357702349871,7.999589002423161e-43,158
INF_all,True,0.434094989015824,1.2107074080484885e-08,0.9318801088717412,1.3700210200248008e-70,0.7754083731154168,3.074644745624759e-46,158
INF_nwc,True,-0.438377488282152,0.0011517358835807098,-0.36226702591987026,0.008311452845764431,-0.3126644786837017,0.003906913468116837,52
INF_stacking,True,0.6633874358663799,2.1534550398791506e-21,0.9129168888452455,1.3515925450356852e-62,0.7434837759786322,1.0873876759389878e-42,158
INF_wc,True,0.6308133442731355,1.0877451947235976e-18,0.9403313700394483,5.4040801632081726e-74,0.8059420806546587,7.064782225790384e-49,156
mcq,False,0.6180078226441178,5.129599634175504e-18,0.8017367722680059,1.0664722739520901e-36,0.6075815199698874,3.837081649271338e-29,158
P-value,False,0.30253598653305735,0.00011174627876722867,0.5383942043127514,2.961560274314651e-13,0.4283590499939792,1.5461203672520596e-12,158
RMSD,False,0.7429917862776914,5.35054005184719e-29,0.7588815927218172,7.32706416200167e-31,0.5877361189665551,2.198140077693217e-27,158
TM-score,True,0.9777122645080909,1.1593380728940867e-107,0.8582820021522217,4.698200840316082e-47,0.6961623687691643,1.352735211248897e-37,158
