metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.27115307348444173,0.037774341258957074,-0.3736055150545813,0.0035607450359547944,-0.2375214592196677,0.008505316226252288,59
DI_all,False,0.7509295013581536,7.401458823962959e-12,0.8798924326345265,4.529941666951419e-20,0.7350177531890001,2.744810381296057e-16,59
INF_all,True,0.5766737223826846,1.7511829881158635e-06,0.6765677604808475,4.057688417952236e-09,0.45170859664812874,5.198064578673701e-07,59
INF_nwc,True,0.27303309942890686,0.036414449992306384,0.2501096323276786,0.05606761019514402,0.19216468235092724,0.06791515031004738,59
INF_stacking,True,0.2894009632905412,0.026203767533717247,0.35854327045493656,0.005295885477746169,0.24734567728971996,0.006100963483854836,59
INF_wc,True,0.6491033138629503,2.6875730808641373e-08,0.7569165218416621,4.0472274943803285e-12,0.5687972693715037,1.1439441915719547e-09,59
mcq,False,0.22812169500769797,0.08225686807792244,0.20323278416581286,0.12263176719207419,0.12683508453020334,0.1576522907568837,59
P-value,False,0.44652911490255237,0.0003926239752568095,0.9371537979107063,9.64721341484945e-28,0.7945930404786677,9.155217333765734e-19,59
RMSD,False,0.7873045531822072,1.4135653881295155e-13,0.9373300989067626,8.926452994650064e-28,0.7949472582451775,8.648651886724786e-19,59
TM-score,True,0.6655875595140337,8.846930370089916e-09,0.7005482223833529,6.552738577352921e-10,0.5212286801953053,7.2505019359027735e-09,59
lDDT,True,0.8081539676890918,1.014238313186784e-14,0.8364178755996752,1.6263985167510557e-16,0.6326678437212246,2.1909288829569787e-12,59
