metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.273010116732924,0.10717459343556682,-0.08147489444958672,0.6366529306484161,-0.07581443976737573,0.5211262665045343,36
DI_all,False,0.7789600099135894,2.20196500309758e-08,0.9418200540610117,1.1434438967593847e-17,0.7965023847376788,8.772136909469728e-12,36
INF_all,True,-0.28081751934950644,0.09711277199790949,0.13402858690772734,0.43579311281421085,0.0972891711851258,0.40578340849170913,36
INF_nwc,True,0.3062581942694969,0.0692738440158005,0.3007534297091901,0.07469076355007133,0.2134471400038447,0.08205410823621281,36
INF_stacking,True,0.048176038099319946,0.7802318492545721,0.11030223741450382,0.5219024278243511,0.07235184881366608,0.5392385164109419,36
INF_wc,True,0.2705388795380261,0.11051825504040752,0.18115836847018565,0.290342852943954,0.1374744898874828,0.2697936808104838,36
mcq,False,0.30261853942164896,0.07281961934066797,0.3816145356335292,0.021643723771376543,0.2741043688013978,0.019076897509688655,36
P-value,False,0.2421015312420417,0.15484970106677898,0.9549433652763245,1.6407859513152565e-19,0.8200647339461714,2.260967613829376e-12,36
RMSD,False,0.8065459987855659,2.8731940157897274e-09,0.9552065902947612,1.488246162266172e-19,0.8219395866454688,1.8772850727273927e-12,36
TM-score,True,0.37362476802367706,0.024792602597029464,0.4908915443962545,0.002366804550578608,0.3410368309505764,0.0035429768352391367,36
lDDT,True,0.34970814407233103,0.03655288390373028,0.4267594278030288,0.00944116875810372,0.30192039994692366,0.009982973703377106,36
