metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.039110238087660065,0.6404624663521287,-0.05597033222124074,0.50371034591481,-0.02143346593653774,0.7062974406618558,145
DI_all,False,0.7392035993774032,2.5288083325616883e-26,0.8136200716845878,1.7028434795042605e-35,0.6307456098263122,2.684231530170672e-29,145
INF_all,True,0.8155189684819727,8.804150391233931e-36,0.8383804587422776,1.6340183878168048e-39,0.6374295714439239,7.996709107001444e-30,145
INF_nwc,True,0.15631649451798174,0.6879678635198447,-0.2252792727943491,0.5600336765282958,-0.21664456120656053,0.4441033168979761,9
INF_stacking,True,0.6724698159458254,2.0084974058492294e-20,0.7330216731427813,1.0552943683932054e-25,0.5380521004248333,1.0956425611190865e-21,145
INF_wc,True,0.8601686144879706,3.47838323989224e-42,0.8114431193095103,5.365248630385445e-34,0.60782708499433,3.69379342869401e-26,140
mcq,False,0.4576458112958028,7.156118706578174e-09,0.4362299000901655,4.141653016066427e-08,0.30755941260671693,4.3136661403198786e-08,145
P-value,False,0.5691187134072151,8.095167882180035e-14,0.5915565939882361,4.702483123778855e-15,0.4485297070769853,2.885889608810367e-14,145
RMSD,False,0.6163815625499186,1.5438446475007633e-16,0.6426517392665024,2.943987158487383e-18,0.48277516553113897,7.91452438419756e-18,145
TM-score,True,0.7906143750201395,2.8914648583908887e-32,0.6575986422165726,2.592789651948568e-19,0.4953113022473675,1.3453752382906966e-18,145
