metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.10212765613855412,0.4757689739717856,-0.24676383638266974,0.08086905450343786,-0.1960645116348766,0.04305386733247075,51
DI_all,False,0.7299341230544538,1.2214983661177892e-09,0.8400904977375564,1.2891290255084564e-14,0.6392156862745099,3.601671149868596e-11,51
INF_all,True,0.6777148655043895,4.6939410786388504e-08,0.7101183913363368,5.35583071665369e-09,0.5293472286303903,4.752030401125788e-08,51
INF_nwc,True,0.03858751246754276,0.7880540750209635,0.08384448438676997,0.5585768260577124,0.06490277079546819,0.5526912087941886,51
INF_stacking,True,0.7414250072729399,4.879442585351566e-10,0.7117478299294981,4.764945297686093e-09,0.5120174086454669,1.2807013101536458e-07,51
INF_wc,True,0.47718449125149953,0.0003993359148953945,0.25101923867456943,0.07560719994016472,0.17382184155333358,0.07489994896280086,51
mcq,False,0.6057659009818523,2.4766136363604642e-06,0.4978165950332857,0.00020161108874111152,0.3564980878898695,0.00022615796721333142,51
P-value,False,0.40570449354709,0.0031403962988195847,0.7731612994663772,2.952562508530963e-11,0.6015075659617133,7.297928783478898e-09,51
RMSD,False,0.7972996481841088,2.537385640257248e-12,0.8018099547511313,1.5463836982399816e-12,0.5921568627450982,8.663423914530684e-10,51
TM-score,True,0.8670012813759096,1.9549772595409395e-16,0.8674873422374826,1.7977243691462852e-16,0.6821434253314824,1.8704509727561314e-12,51
lDDT,True,0.8930243446410319,1.2865721728891273e-18,0.9187635921725341,2.0548586164824014e-21,0.7718370245100165,1.5868398483162636e-15,51
