metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.4033922796955347,0.00012917129139678507,0.3377810217952119,0.0015693188572276874,0.2394304569222275,0.001309552532232984,85
DI_all,False,0.5490741235357048,5.292773497355203e-08,0.9002506559671232,1.0255607452210676e-31,0.7337543931917946,3.320486914571245e-23,85
INF_all,True,0.6084898042215963,6.512306769506712e-10,0.7728321346805781,4.547041796407343e-18,0.5580313571412407,5.410496214431803e-14,85
INF_nwc,True,0.07382006128317464,0.5019483819308752,0.12031118567201347,0.27273736941788773,0.09808909238585532,0.271734363629236,85
INF_stacking,True,0.4259860941101378,4.809861695239782e-05,0.6682174819073106,2.8116298884260676e-12,0.44153578833252444,2.6862622528875916e-09,85
INF_wc,True,0.6004059907583453,1.2495200566460867e-09,0.7775974064272989,2.0962733762804925e-18,0.5859542132919284,3.976005543252899e-14,85
mcq,False,0.19850274903725318,0.06858005167907963,0.33093244044344095,0.0019778827925826096,0.18434742652931166,0.012760422167101281,85
P-value,False,0.3832543960978761,0.00029416072678757507,0.8752607997656838,6.510148725495036e-28,0.692221313449816,8.18503947120638e-21,85
RMSD,False,0.7571234307902339,5.140409162433402e-17,0.8753023262736224,6.4264182562417255e-28,0.6922105331334987,7.91468583694162e-21,85
TM-score,True,0.6436882544104037,3.040357614041114e-11,0.7394259951793166,6.39802697632506e-16,0.5254140941266471,1.3929528570012186e-12,85
lDDT,True,0.8055068764429306,1.4814638083085362e-20,0.9316530440815399,3.0058641241610784e-38,0.7948262473529372,7.479632335116702e-27,85
