metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.17171436958855094,0.04481595190522544,0.21666407155658476,0.01098945135209909,0.15033505574941206,0.009710737542043484,137
DI_all,False,0.7709807877777908,3.108690122315228e-28,0.8054981856069295,1.781776012719936e-32,0.6400516851324353,1.7688740949044175e-28,137
INF_all,True,0.7323820094578342,2.718084987385945e-24,0.750713905492723,4.489688091535432e-26,0.5794634687627346,1.6325882586859475e-23,137
INF_nwc,True,-0.08467753317181984,0.32520790406589317,0.09013938045272879,0.29485913451057694,0.07154033047130426,0.2956582612006554,137
INF_stacking,True,0.6686954798441154,4.292447710536667e-19,0.7107517202310952,2.275611378928736e-22,0.5284241411705609,8.844194095793437e-20,137
INF_wc,True,0.7326413319554278,2.5708766228883793e-24,0.71106170718745,2.1418635872625047e-22,0.5463092947622885,5.663822951649616e-21,137
mcq,False,0.37955991036777464,4.778199926789811e-06,0.4527068103530353,2.789190026294093e-08,0.31182390659226816,6.992209731428001e-08,137
P-value,False,0.4184726422942857,3.6046407233663825e-07,0.6611752714350139,1.4555383385813516e-18,0.4936419488736303,7.122459307472453e-16,137
RMSD,False,0.7595684332067365,5.431860837063499e-27,0.7208503985275038,3.033185702957581e-23,0.5423437278190104,6.6315758066914885e-21,137
TM-score,True,0.9496058675543063,6.920533621964649e-70,0.876860674607346,8.923492894376095e-45,0.7162660280568776,4.10358095836133e-35,137
lDDT,True,0.8419700800901921,5.380935149587428e-38,0.8324470147394905,1.991184512495993e-36,0.6715246753836183,5.043930088493218e-31,137
