metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.7423655708430611,5.009216101606219e-07,-0.44152106481097764,0.008947572028384582,-0.2648803440808716,0.029045082446054183,34
DI_all,False,0.7489554444048772,3.4872325066162654e-07,0.7130634071810542,2.219107326662402e-06,0.572192513368984,1.948956004262247e-06,34
INF_all,True,0.4465836006211741,0.008106476548301331,0.5693977975646162,0.0004404875686636193,0.4010783244095037,0.0008913638736911325,34
INF_nwc,True,0.4509107375033319,0.007441889407882409,0.6143550879543349,0.00011103518970216225,0.46056618647183833,0.0002896194097555518,34
INF_stacking,True,0.34880932157876277,0.043195674006567694,0.46699267048914744,0.005363318511841403,0.31964336677873345,0.007950642241573557,34
INF_wc,True,0.5562838692593723,0.0006349365749584528,0.6660043795871592,1.715295133210721e-05,0.4597829221875076,0.00016092663405325642,34
mcq,False,0.022563952841535916,0.8992063318196062,-0.22293528982474836,0.2050397433510183,-0.09634258962687386,0.4233586661348514,34
P-value,False,0.2805961927361872,0.10796106613156858,0.6140158358711038,0.00011228437568272545,0.49598633435146827,0.00013429610409388195,34
RMSD,False,0.7741739112256603,7.821351089036224e-08,0.7775401069518716,6.315097740284223e-08,0.6363636363636365,1.2077018172296299e-07,34
TM-score,True,0.9053092895482179,1.935401192394868e-13,0.8354217701453431,7.951086119228618e-10,0.662501056284414,3.7747713305284617e-08,34
lDDT,True,0.8775688339708683,9.610804361780967e-12,0.8607014820779791,6.679208068573171e-11,0.7327997738349203,1.2016279878841262e-09,34
