metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.39329184425688285,0.021386168910711677,-0.3551374526645096,0.03929727460617198,-0.2475239890743859,0.04186210827141138,34
DI_all,False,0.8641936046444448,4.5678092314973143e-11,0.8960403608011008,8.053004208020983e-13,0.7132616487455199,3.5290774280764112e-09,34
INF_all,True,0.8384074031721883,6.068473631977142e-10,0.7187094003579262,1.689955979561317e-06,0.5588519851873118,3.91905926797358e-06,34
INF_nwc,True,0.8605854136267918,6.762902652576747e-11,0.8128138763154567,5.2440647395667036e-09,0.6512054148056307,2.1851740886515945e-07,34
INF_stacking,True,0.8010946265445034,1.2657340022738387e-08,0.5932840081073271,0.0002172601324020206,0.4396460625654841,0.00029091918561020125,34
INF_wc,True,0.05463111359257603,0.7589457985077525,0.07569381352149339,0.6704946036983597,0.05198035725797985,0.6755655107493999,34
mcq,False,0.7572119883353188,2.1803062283501435e-07,0.6733430185564899,1.2772564603029505e-05,0.500448631763652,3.476051318351423e-05,34
P-value,False,0.4348753212121898,0.010163371831536785,0.8291499539881527,1.3789076418014325e-09,0.6777791709295107,1.9305904781821283e-07,34
RMSD,False,0.8604073580732754,6.893188660898573e-11,0.8513988686745144,1.7517249258062963e-10,0.6559139784946237,5.631807452838232e-08,34
TM-score,True,0.9552474780106909,1.7256307375146192e-18,0.8795291239871579,7.532759653274443e-12,0.6917562724014338,1.0231767504957397e-08,34
lDDT,True,0.9387215020090822,2.33833175448114e-16,0.8377574080442812,6.43912724926159e-10,0.6919020001030569,1.1829092754008367e-08,34
