metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.2337769156546889,0.26070985521381024,-0.18493563337361482,0.3761527946015365,-0.1182493167411324,0.4125824054380768,25
DI_all,False,0.6616737474264183,0.00031565615967346373,0.06656406310119276,0.7519023663911449,0.023411371237458196,0.8700666116394472,25
INF_all,True,0.6354116436817363,0.0006425338136387237,0.44337471824421393,0.026425089445752285,0.30355210584635506,0.03517444501962453,25
INF_nwc,True,0.23105189602528542,0.2664673342652231,0.3332433215227364,0.10356100346332933,0.2581253863965159,0.11442456170139466,25
INF_stacking,True,0.5980050747301461,0.001592686323711229,0.6465268543778968,0.00047944852800817044,0.46231220635916975,0.0012570013586898382,25
INF_wc,True,0.33005593624850416,0.10711047765701902,-0.09628350313167161,0.6470695592836708,-0.0909111521995002,0.527562722773051,25
mcq,False,0.29970005801240146,0.14553527100628608,0.2043093497499038,0.3272675969566946,0.1505016722408027,0.2930077355191979,25
P-value,False,0.17998613329512209,0.38928216145413314,-0.03622380255076938,0.8635142661881765,-0.0451588092407605,0.7767274331695581,25
RMSD,False,0.6264993944191404,0.0008060725599508333,0.08734128510965755,0.6780367732114161,0.05016722408026756,0.7259518984364195,25
TM-score,True,0.7984182328119172,1.726427406311813e-06,0.1735616734073997,0.40670596175438944,0.13400353807512166,0.34980772133029026,25
lDDT,True,0.9458272258519991,1.0039252526523298e-12,0.7153317565417074,5.840167951238592e-05,0.573376199932004,6.930751072975765e-05,25
