metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.5553817870358043,0.003226329891417205,0.2974867542196214,0.13995950795427542,0.10477670373143216,0.45349876223660257,26
DI_all,False,0.9246486035989201,1.4991875175552953e-11,0.818119658119658,3.307301195480314e-07,0.6000000000000001,5.051627829856436e-06,26
INF_all,True,0.9521825155057576,7.381980454194153e-14,0.7683364790017116,4.5695963414546776e-06,0.5670268672524564,4.978567049760459e-05,26
INF_nwc,True,0.8996339867383132,4.097027339838199e-10,0.741539186830714,1.4598660544169963e-05,0.5385471226367569,0.00017125580919472068,26
INF_stacking,True,0.9579968416425896,1.6054240464483632e-14,0.8105335631327408,5.179112886153838e-07,0.6265461941190665,7.583753010915902e-06,26
INF_wc,True,0.6028452402151296,0.0011159197725973602,0.6020884005799394,0.0011364463900825552,0.42548430539838067,0.0024896663525740153,26
mcq,False,0.4622903013858678,0.017417124410081336,0.5842735042735042,0.0017233336842651073,0.39076923076923076,0.004691265701582068,26
P-value,False,,,,,,,26
RMSD,False,0.8817920242729733,2.6540121483745143e-09,0.8728205128205128,6.0849906939821724e-09,0.7292307692307692,5.491719681942472e-09,26
TM-score,True,0.7124519626452828,4.441193970972413e-05,0.6665531754703018,0.00020075345719290636,0.5807705482445049,3.641351683409168e-05,26
lDDT,True,0.9785174169803221,5.716381380450735e-18,0.853087165479329,3.0883812056858185e-08,0.7047989212181124,4.926849162313679e-07,26
