metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.1542984653933007,0.3835965448755882,0.3508886312323704,0.041881838186151196,0.23691448472806992,0.05155187049963252,34
DI_all,False,0.7635632818262956,1.500029100191763e-07,0.4832696715049656,0.003788438725075686,0.35115864527629237,0.0034956516596257097,34
INF_all,True,0.5003518718641577,0.002582266314397263,0.2519492903451708,0.15058690720807452,0.15785064439574087,0.19167113403689207,34
INF_nwc,True,,,,,,,34
INF_stacking,True,0.09599844362523018,0.5891454512704217,0.16736722658652134,0.344095812012186,0.07162112935883995,0.5529778629997164,34
INF_wc,True,0.5700418470426961,0.0004324772777348125,0.3641529747189419,0.03423940627177935,0.25483288280067967,0.037294268526448196,34
mcq,False,-0.37268191874120166,0.029954867838521675,-0.2452253628724217,0.16215413668185624,-0.16221033868092694,0.17732914743926997,34
P-value,False,0.5204555711108468,0.0016028001663064956,0.4528850158683678,0.007154473482403953,0.3166388781390962,0.00865795158852386,34
RMSD,False,0.7752807534905171,7.293053331211954e-08,0.45240641711229945,0.0072232624273487495,0.31907308377896615,0.007964398529803988,34
TM-score,True,0.12051857965587064,0.49717978838899846,0.09352297883449276,0.5988285841579389,0.062235999733219895,0.6126864658036871,34
lDDT,True,0.5159376963099352,0.0017886513036052371,0.327144931812739,0.05895161713646943,0.24620884015756656,0.040756566519411966,34
