metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.2629611230915831,0.008211649480034661,-0.17170494206830306,0.08760428592330959,-0.1103931033105066,0.11351322866453242,100
DI_all,False,0.6479230431941541,3.1844598428229597e-13,0.9078607455813101,8.930080124631648e-39,0.7464105767209258,4.141180830725432e-28,100
INF_all,True,0.3576942495702976,0.00025856083213747396,0.4374887492712624,5.327784209617761e-06,0.305041037107584,7.464973733007626e-06,100
INF_nwc,True,0.20465756693447645,0.04110015631360361,0.21174086570314304,0.03444447537674343,0.16366331416972268,0.03511854709305553,100
INF_stacking,True,0.40692874726600226,2.6521145677059072e-05,0.47464772758188073,6.064660858522541e-07,0.32181626425933174,2.2455416853165627e-06,100
INF_wc,True,0.1107828141012694,0.27251833888227334,0.06536756894876031,0.5181828916472916,0.03151098310104955,0.6461407377088574,100
mcq,False,0.4566331118567391,1.7955508654645886e-06,0.5275257435391084,1.7073330743739284e-08,0.36970372820650016,5.201562981401882e-08,100
P-value,False,0.21523860556613916,0.03150780970396072,0.9056344494836789,2.723451430434087e-38,0.7468150256923269,3.876573541313884e-28,100
RMSD,False,0.7495847983789666,2.9191929165343184e-19,0.9056344494836789,2.723451430434087e-38,0.7468150256923269,3.876573541313884e-28,100
TM-score,True,0.48225956736362585,3.761790489903699e-07,0.5297743414322879,1.4466797079914375e-08,0.36989101953934256,5.622338341207505e-08,100
lDDT,True,0.6650010638470207,4.503163491958093e-14,0.7665729471314116,1.4673170194656883e-20,0.5820929365018391,1.2391416603526944e-17,100
