metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.747043854287203,3.884336660014615e-13,0.5539578824289879,1.1567088433628785e-06,0.38672954596154313,4.808737111519625e-06,67
DI_all,False,0.8973934630977634,8.761542077321596e-25,0.8539469351932356,4.166447010535424e-20,0.6734740359449922,9.553654748307219e-16,67
INF_all,True,-0.05870473199846607,0.6370100293621586,0.3824488937409345,0.0014035066038317208,0.2876306877439056,0.0006792317095961964,67
INF_nwc,True,0.9298287136999842,6.367105961961298e-30,0.7357031605408026,1.3265284735273626e-12,0.5728535686446864,6.09893856410521e-11,67
INF_stacking,True,0.9212838863009891,2.32844212432365e-28,0.6846173200039112,1.678096896050785e-10,0.49395415163829876,4.924127004972636e-09,67
INF_wc,True,0.8737042024782646,5.109565291906826e-22,0.4834704319579687,3.407405525306138e-05,0.32259679708703626,0.00015456803323658135,67
mcq,False,0.6089307662547387,4.5662311534650113e-08,0.6387369811480016,6.030428275481344e-09,0.44575940546200293,1.1243524549874947e-07,67
P-value,False,0.7066838816566241,2.3534400622577154e-11,0.6864161570973387,1.4390397999837577e-10,0.5702025350169231,8.627659144154094e-09,67
RMSD,False,0.8965053246557846,1.1429659528280789e-24,0.8619781272451505,7.561066470927208e-21,0.6913300045392646,1.669974723019541e-16,67
TM-score,True,0.2382457979058242,0.052199769270414614,0.07320549948524432,0.5560443832962332,0.04249078621132301,0.6176990493373034,67
lDDT,True,0.9632147267132783,8.230856009441755e-39,0.8806955175126961,8.991392690931717e-23,0.7111988287914387,2.990032413696707e-17,67
