metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.15088422863991488,0.06264505850625755,-0.3318219452612423,2.788377545559523e-05,-0.24610101746852842,2.7727444002999603e-05,153
DI_all,False,0.7774826105310998,3.202485467016088e-32,0.8983610072719945,8.095841631018249e-56,0.7537941573084198,4.876013312082963e-40,153
INF_all,True,0.33105835243805437,2.9167631231863817e-05,0.47011734350178264,8.723246322798651e-10,0.3386613762705292,3.0056946972669295e-09,153
INF_nwc,True,0.41180736115945216,1.232734323331729e-07,0.5683290198200134,1.8235561845061073e-14,0.4774384874506166,3.9637882926176513e-13,153
INF_stacking,True,0.04547313551771586,0.5767434979025843,0.21631639979901046,0.007239590366006854,0.14297415938778532,0.012537470004322534,153
INF_wc,True,0.5205380132358239,5.317210631912077e-12,0.5601989100705644,5.108895119415829e-14,0.44751728848108874,1.6750880757928796e-14,153
mcq,False,0.026050660847171392,0.7492407935407671,0.08578987360748405,0.2916975159235679,0.05528204132661387,0.33155576242911255,153
P-value,False,0.8337115109525717,8.832154775512697e-41,0.9485593023290083,2.578686184777321e-77,0.8384015854472886,5.862316071533876e-49,153
RMSD,False,0.8837382372244763,1.1726124269373823e-51,0.9488035417459071,1.8169566627915456e-77,0.8390425166474039,3.560095227917498e-49,153
TM-score,True,0.5946357497016466,5.317542246587982e-16,0.5991368331210016,2.810929616973365e-16,0.4442752912451576,6.413706673511543e-15,153
lDDT,True,0.8192794384623827,2.65092711788133e-38,0.8967667659533578,2.4648538522320588e-55,0.7678957409952443,2.0134766800554407e-41,153
