metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.09543315111275431,0.49243096443444967,-0.05616011495771529,0.686688567255636,-0.054694797857231824,0.564889166131123,54
DI_all,False,0.4287846811666338,0.001216443218523418,0.4255765199161425,0.0013357422800341187,0.30398322851153037,0.0011733734564355039,54
INF_all,True,0.5325459583334825,3.3965427419489e-05,0.5473158651539054,1.8457863360428196e-05,0.36561727603084626,0.00010094367003764005,54
INF_nwc,True,0.12290958102572032,0.3759262524278738,0.1310625876108048,0.34483403779139676,0.10370840713948197,0.34835688885913385,54
INF_stacking,True,0.3156578469744964,0.020065611749788402,0.2762091922466616,0.04320326928880412,0.18827096579958433,0.045468193231417035,54
INF_wc,True,0.592901145032684,2.313104492097799e-06,0.6063296068519275,1.1786565173774878e-06,0.4104180063440315,1.560193414102392e-05,54
mcq,False,0.26380555347799567,0.05391691348668819,0.3172479512102153,0.019414531062172988,0.21174004192872115,0.023790128907056573,54
P-value,False,0.16523225478984235,0.23246964587252789,0.29939369340043853,0.027854790416672,0.21060240308906109,0.025130678193307155,54
RMSD,False,0.3365307260887364,0.0128404434909461,0.29582618639222413,0.029865401422190768,0.2047519217330538,0.028823089330034527,54
TM-score,True,0.22419128637383956,0.10315783832470266,0.3242985687569453,0.016739166558462283,0.22479041202656075,0.01661180312087964,54
