metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.1309329301372157,0.17886182665161268,0.01497805230392306,0.8783012996291721,0.004461399328787281,0.9462681086104597,107
DI_all,False,0.6976549558048102,6.854625879181267e-17,0.8178042066283295,6.027822562754522e-27,0.6373258070206385,2.3311781735119917e-22,107
INF_all,True,0.5950463402489303,1.3900194420081423e-11,0.7543652982847683,6.549670076779586e-21,0.5638275147684576,9.027524496010376e-18,107
INF_nwc,True,0.12497510719370936,0.19963100424277452,0.0941517443190074,0.33473568992170344,0.07669352795120435,0.33176705380518023,107
INF_stacking,True,0.49001972284396483,8.456803304132582e-08,0.5610318899478743,3.2714395934768954e-10,0.39189844645531885,2.4659565690916612e-09,107
INF_wc,True,0.5230373308567738,7.487259412958867e-09,0.7235221032381036,1.3375060503806325e-18,0.5407362883186788,2.444711098561653e-16,107
mcq,False,0.2220275946264354,0.02153544517106455,0.2976534813274435,0.0018476866858240975,0.20605098430691934,0.00166500705466827,107
P-value,False,0.31870063417802225,0.0008209567062496844,0.762627140854636,1.3761958912703008e-21,0.5909852717707018,1.9112586278561273e-19,107
RMSD,False,0.7697338816466733,3.4156003445229893e-22,0.762590985236635,1.3858145422053847e-21,0.5907567472217322,1.9593742826717923e-19,107
TM-score,True,0.5418558608778095,1.667476700065024e-09,0.5716329303169863,1.2704903647484952e-10,0.4081076647279709,5.33795404320089e-10,107
lDDT,True,0.7869577969793111,9.38309033101024e-24,0.848271679556888,9.362946754795905e-31,0.6873704128572974,1.3160833117242128e-25,107
