metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.04579252224081053,0.6984459622444281,0.14573457204481893,0.21536774067299166,0.11604711085099743,0.14644958348798423,74
DI_all,False,0.6421803983816871,6.968912612898435e-10,0.7825301384111049,1.812667609298381e-16,0.5978503005170841,5.154824183832373e-14,74
INF_all,True,0.5096013072476411,3.5314776221778315e-06,0.5660011287347045,1.4769592211547148e-07,0.40497948199962525,3.6204106803377606e-07,74
INF_nwc,True,0.12110377676699272,0.304031173150142,0.1695724542441247,0.1486359101325522,0.13832104715920487,0.14837484469731624,74
INF_stacking,True,0.4142902886684286,0.00024299292472056537,0.5014519239830355,5.337991619665325e-06,0.3429173468555197,1.7781837750404324e-05,74
INF_wc,True,0.45159663207397516,5.3771087943772935e-05,0.4292344871514545,0.00013560859787743631,0.3089682118281243,0.00015592164453913978,74
mcq,False,0.12355818025632279,0.2942620674303531,0.022778604705004236,0.8472425173489289,0.02559347357068407,0.7474207470149212,74
P-value,False,0.3522384066502259,0.0020855698653344775,0.7158111431133641,7.626085235757451e-13,0.528169050363822,2.9203286248885376e-11,74
RMSD,False,0.679966620313063,2.6949434317864498e-11,0.7158111431133641,7.626085235757451e-13,0.528169050363822,2.9203286248885376e-11,74
TM-score,True,0.6052644232796192,1.1140182005706045e-08,0.6373670700999843,1.0215354578384844e-09,0.44254530792908414,2.9074643361971625e-08,74
lDDT,True,0.7914239112036373,4.7707370352216184e-17,0.8096437528362455,2.5015385190450908e-18,0.6377714264783851,1.2252263977361686e-15,74
