metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.157794398242465,0.38047523422492435,0.4351187884813325,0.011383758026140875,0.27636223213149075,0.027478625311137293,33
DI_all,False,0.5250383301526237,0.001705769657697869,0.5735294117647058,0.0004844950720692068,0.4318181818181819,0.000296326847971622,33
INF_all,True,0.8691968038429408,5.342089334755409e-11,0.845202320725821,6.105294772180075e-10,0.6463925052757852,1.359550802157989e-07,33
INF_nwc,True,-0.22025245320224843,0.21807565497639428,-0.004825754608181183,0.9787364637098017,0.00720338465715163,0.9601057761188054,33
INF_stacking,True,0.708056978004389,4.039454078095156e-06,0.8292112299465242,2.4917417159749695e-09,0.6363636363636364,1.7424315278246997e-08,33
INF_wc,True,0.9427351362457147,2.4797791600701474e-16,0.7178712659341809,2.5665868085778075e-06,0.5483647411044645,9.939594185751626e-06,33
mcq,False,0.4765886446091813,0.0050477878466468635,0.5892379679144386,0.0003086519195910287,0.42045454545454547,0.0004389055813102024,33
P-value,False,-0.19740726242815937,0.2708215251258279,-0.06717914438502674,0.7102989216558544,0.015151515151515154,0.9143309809510656,33
RMSD,False,-0.0824547903004306,0.6482597749365361,-0.06717914438502674,0.7102989216558544,0.015151515151515154,0.9143309809510656,33
TM-score,True,0.8971658647142342,1.5685851525474117e-12,0.9271922568596909,9.195055425706577e-15,0.749054844348998,1.007476242368658e-09,33
lDDT,True,0.9551193587571503,6.187903365426736e-18,0.9209933857112916,3.1232712037050443e-14,0.7504884434487616,9.98249282784363e-10,33
