metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.01435010753634745,0.8639789067597881,-0.142582868519215,0.08711484184887476,-0.07189953573256752,0.20619246216963727,145
DI_all,False,0.7689401179872037,1.423533091924201e-29,0.8603508647617697,1.0815823709723946e-43,0.6958065444774972,2.744900724505666e-35,145
INF_all,True,0.8195931808138166,2.0831046405019973e-36,0.8147723137855241,1.1421629886862699e-35,0.6162940016296566,5.489284164052806e-28,145
INF_nwc,True,0.033974156517702817,0.6849782140001744,0.011132718035294498,0.8942728390354099,0.00882738853433596,0.8951275325496277,145
INF_stacking,True,0.6815308187776512,3.925134682866022e-21,0.7116587614688994,1.0990848247129559e-23,0.5240142865109616,1.187278509488746e-20,145
INF_wc,True,0.812680363167379,2.353644020292855e-35,0.8012314895831725,1.0548083413017002e-33,0.6009374938147651,1.8061446689894643e-26,145
mcq,False,0.46539588112032154,3.6774180133040554e-09,0.43182880611509183,5.854124674610735e-08,0.29853613395970335,1.0560603439686967e-07,145
P-value,False,0.5950845135194774,2.945907931905681e-15,0.6602446464359333,1.6622995111826643e-19,0.504985088995051,1.1252337816630932e-17,145
RMSD,False,0.6452526663799797,1.9477332045836087e-18,0.7178359206312653,2.99762489673331e-24,0.5424623356683619,4.280565020379718e-22,145
TM-score,True,0.7758925626603042,2.1021772482764938e-30,0.6303355065834095,1.9750001335738386e-17,0.46721672177801415,1.0182958999546618e-16,145
lDDT,True,0.9442072891997515,7.472465543207752e-71,0.9273382236210209,6.511189251559256e-63,0.7777313606238021,1.723467821435721e-43,145
