metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.23378989006070428,0.2606826362001892,-0.18493563337361482,0.3761527946015365,-0.1182493167411324,0.4125824054380768,25
DI_all,False,0.6616875171276204,0.00031553293695569314,0.06656406310119276,0.7519023663911449,0.023411371237458196,0.8700666116394472,25
INF_all,True,0.6354029956860441,0.0006426773811273543,0.44337471824421393,0.026425089445752285,0.30355210584635506,0.03517444501962453,25
INF_nwc,True,1.0,1.0,0.9999999999999999,,1.0,1.0,2
INF_stacking,True,0.5979966000428645,0.0015929940262918178,0.6465268543778968,0.00047944852800817044,0.46231220635916975,0.0012570013586898382,25
INF_wc,True,0.33005269370108076,0.10711413373458026,-0.09628350313167161,0.6470695592836708,-0.0909111521995002,0.527562722773051,25
mcq,False,0.29970268838235314,0.14553156476527296,0.2043093497499038,0.3272675969566946,0.1505016722408027,0.2930077355191979,25
P-value,False,0.1799778165602684,0.3893044393840635,-0.03622380255076938,0.8635142661881765,-0.0451588092407605,0.7767274331695581,25
RMSD,False,0.6265151312564096,0.0008057547605381835,0.08734128510965755,0.6780367732114161,0.05016722408026756,0.7259518984364195,25
TM-score,True,0.7984183277744732,1.7264189198485297e-06,0.1735616734073997,0.40670596175438944,0.13400353807512166,0.34980772133029026,25
