metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.07593017372182219,0.33537561691351525,0.04279467772850034,0.5875363160818012,0.03707575486942027,0.489793067630349,163
DI_all,False,0.36777361080041326,1.3678156773711585e-06,0.9697483614015612,1.6269603541535093e-100,0.8612512811146257,1.1812779257647947e-59,163
INF_all,True,0.5566282662538737,1.2085091549647471e-14,0.7361085912585721,4.358713229332193e-29,0.554475266000158,1.21974273453262e-25,163
INF_nwc,True,0.25537681072328156,0.0010016278850777764,0.15572639906826743,0.04714362106800669,0.12460581451571558,0.048071113551858384,163
INF_stacking,True,0.37633482052241896,7.383838432327197e-07,0.4706880434418569,2.2930171136301608e-10,0.31642657282515085,2.3413128877571965e-09,163
INF_wc,True,0.5442028900131336,5.994941171296169e-14,0.883473631420066,6.796816650227425e-55,0.7190872283275469,2.1747870048821176e-41,163
mcq,False,0.18958988060010373,0.015354022026209503,0.09084050485440734,0.24881414946057884,0.06779533044675841,0.19997807130611123,163
P-value,False,0.49293459025703334,2.3176898405204553e-11,0.9463675539247708,6.652823863697103e-81,0.8091879786577714,1.4678603619513415e-49,163
RMSD,False,0.7254528115309389,6.519947900605852e-28,0.9576697070507075,5.582741395432831e-89,0.8385946274093187,1.200581732204722e-56,163
TM-score,True,0.8947632411055149,2.9726097834947673e-58,0.8763329721394734,6.057184628709602e-53,0.6926390731693545,4.402140368433283e-39,163
