metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.6825368121654682,4.027862347112891e-11,0.3200411798274986,0.006132814172134881,0.1927637529113619,0.017177191783305304,72
DI_all,False,0.6866752899225835,2.7572777238135733e-11,0.6956298035180241,1.1882435760091884e-11,0.5301487862176977,4.6279099521194217e-11,72
INF_all,True,0.8762000016120502,6.97303829551073e-24,0.7649637253484406,5.193909623763975e-15,0.5990228434162004,1.2932669444540825e-13,72
INF_nwc,True,0.8566065476544792,8.445361030027576e-22,0.5817200911640883,8.373490430991743e-08,0.43191514592742253,3.7549111555603934e-07,72
INF_stacking,True,0.817303292528757,2.0092868020310625e-18,0.758692240173735,1.1616417811325698e-14,0.5820437501243058,5.944604454712996e-13,72
INF_wc,True,0.7983059299187438,4.537177668853992e-17,0.5784060034871726,1.0310592146605679e-07,0.4388323096369671,1.3287355713943585e-07,72
mcq,False,0.5813503514989558,8.571154126503724e-08,0.6318167575791509,2.6566204980391254e-09,0.44217984320335285,4.153974048676109e-08,72
P-value,False,-0.021522866932240124,0.8575827378119444,0.26811887285534075,0.0227794626675379,0.19755758486521516,0.015219171721728875,72
RMSD,False,0.20696724079975132,0.08109268456983157,0.27346689391259604,0.02010790596257927,0.20046985121378227,0.012807554565947378,72
TM-score,True,0.6045440145122319,1.8716894527976485e-08,0.5502131457872561,5.537253387456107e-07,0.40001441555887557,8.204233776324513e-07,72
lDDT,True,0.9017381065444163,3.350721032524098e-27,0.8352215738968518,7.482910851210453e-20,0.6705989066872198,1.0370136969633185e-16,72
