metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.0044714153349459315,0.9796620312560091,0.11401543487567187,0.5142983448378253,0.06774039398451008,0.5696201194506387,35
DI_all,False,0.2421740724624116,0.16101861978656598,0.7081728429720363,1.9453651064910795e-06,0.5180826054372457,1.21721044238678e-05,35
INF_all,True,0.4712056196497386,0.004274242798163865,0.38945758906344424,0.020748243785669855,0.2529802528821635,0.03410228120474734,35
INF_nwc,True,0.032300379372860864,0.889457309537664,-0.06214989294224882,0.7889876642703775,-0.030860669992418384,0.8516499558066732,21
INF_stacking,True,0.30819212520453815,0.07167113093971289,0.49562113319237816,0.0024659551351564803,0.33474517079685645,0.004894937789271716,35
INF_wc,True,0.7726603022065152,2.2005717586141943e-07,0.31429504765176886,0.07979318087134983,0.22919468580399557,0.08263280372689173,32
mcq,False,0.37355849242033534,0.02707365847127375,0.5461166761764179,0.0006896038487030105,0.36669483112116746,0.0019600195220921355,35
P-value,False,0.865418477249762,1.9686370588442846e-11,0.6926255356995092,4.018592808894872e-06,0.5248109509624047,9.366941365702129e-06,35
RMSD,False,0.8887354158302984,1.021150135299608e-12,0.6926255356995092,4.018592808894872e-06,0.5248109509624047,9.366941365702129e-06,35
TM-score,True,0.2385158965443022,0.16763531647541433,0.47905869169351456,0.00359670437279179,0.34175084175084175,0.0039331784076219005,35
