metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.20561713956347433,0.0353551231568501,0.19936796847955163,0.0414523620001263,0.13290609191243888,0.049394144157075465,105
DI_all,False,0.3819139943587949,5.817386448929147e-05,0.7949948035347132,4.284222580914698e-24,0.6387031806252705,4.674451961297748e-22,105
INF_all,True,0.357850322546281,0.00017833287562415436,0.6399056529664424,2.0007182437561484e-13,0.4712394836783401,1.2405762876597402e-12,105
INF_nwc,True,-0.20235026435616565,0.038441179966560116,-0.11085180282994837,0.260263165909957,-0.09094819050429812,0.2582778066624578,105
INF_stacking,True,0.3345011833136954,0.00048734687539664975,0.5955399631080381,2.0709325599799186e-11,0.4318439367852306,7.746409642070362e-11,105
INF_wc,True,0.26748900676301524,0.0058050868936937285,0.5279937098521768,7.116873806536855e-09,0.38591728813171067,1.9249683186106928e-08,105
mcq,False,0.23353004909794928,0.016503911330660436,0.3428624745541062,0.0003430629751244741,0.23346162462233735,0.0004192709003038191,105
P-value,False,0.19492811291868367,0.04629792428512844,0.6906537495315184,3.5769107941861504e-16,0.4998635564918122,4.831747058019739e-13,105
RMSD,False,0.8187417998147434,1.4449330631280234e-26,0.7285130028664879,1.278386250787421e-18,0.5587103865176772,3.0357926220449227e-17,105
TM-score,True,0.8491879774862996,2.528453117210943e-30,0.8253213323199421,2.5719211577958947e-27,0.6464823109001018,1.745058456889001e-22,105
lDDT,True,0.6576760789722582,2.505745167206797e-14,0.7777101021715214,1.7186661929755889e-22,0.6013759431368131,1.0886218322262893e-19,105
