metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.016487779014893213,0.9013598546405407,-0.09373128324273108,0.48011596381989974,-0.06864212961362766,0.4476251385911323,59
DI_all,False,0.6631759846817905,1.045352205362952e-08,0.6798480198743242,3.194039025309485e-09,0.5158264947245018,8.614168609712422e-09,59
INF_all,True,0.5095659188897469,3.7563075999532865e-05,0.4864707103216027,9.362523413190446e-05,0.336381242223073,0.00018658487573412877,59
INF_nwc,True,0.15816729823864473,0.23151686956340914,0.19586477614367484,0.1370892217856775,0.14220836760610225,0.15022738110734368,59
INF_stacking,True,0.3189062148771262,0.013823991114250516,0.3321926857879355,0.010155936975814869,0.22183718652974044,0.014078216523673553,59
INF_wc,True,0.5355852039173156,1.2364189139241131e-05,0.5558840019293839,4.8633892549731994e-06,0.3952830138252474,1.2573314533351719e-05,59
mcq,False,-0.19903381655186742,0.13072160554558754,-0.35996434264171917,0.005105235814494854,-0.24802111883789865,0.0056600286483375305,59
P-value,False,0.2354858153807665,0.072583335329225,0.6240830045301768,1.2836054665390148e-07,0.4536928487690504,4.134812146503094e-07,59
RMSD,False,0.6706823972775262,6.187142862784606e-09,0.6240830045301768,1.2836054665390148e-07,0.4536928487690504,4.134812146503094e-07,59
TM-score,True,0.3733508358186165,0.00358528144391409,0.15754617913646565,0.23337797064365953,0.11258649849587096,0.2112887593072087,59
lDDT,True,0.6963860845517771,9.106777175796858e-10,0.725779128203372,7.849639908606049e-11,0.5681539051822209,2.714858676849113e-10,59
