metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.16842111688466258,0.37364744066101097,0.36466365855024685,0.04755773441417034,0.2940190412896908,0.052402041099864606,30
DI_all,False,0.8981638510832844,1.6788855701373378e-11,0.6211610538549176,0.00024917171555478525,0.5351106972882029,0.00039257981319992677,30
INF_all,True,0.40400101996009835,0.026819960339457466,0.47649733035766795,0.007767573308471381,0.3943596986908816,0.00920624100658365,30
INF_nwc,True,0.2670318757263277,0.15372389088948668,0.14938295918498348,0.43077083356399903,0.14266317516027532,0.38667499060553034,30
INF_stacking,True,0.3803579520147478,0.03813111728115411,0.516492835646545,0.003477396728067936,0.4289350613274256,0.004699754087372018,30
INF_wc,True,0.3554160162556219,0.05392498122731819,0.42615573920352195,0.018865003679723272,0.3883243957267842,0.02038475783579359,30
mcq,False,0.19415060358459754,0.3039288211569562,0.4129619856842486,0.023324351182390648,0.33366368489099424,0.02680266362530324,30
P-value,False,,,,,,,30
RMSD,False,0.9246666596487441,2.9165803240504127e-13,0.6500609246153285,0.00010101881091949066,0.5608511305242494,0.00020592577755574113,30
TM-score,True,0.3104334451602494,0.09499785224704714,0.45465228158412246,0.011597967441052615,0.37272078116443347,0.014583960282796049,30
lDDT,True,0.29247830282033405,0.11678333461735627,0.4850074556066843,0.006598090492590201,0.40006158053729285,0.009014871360371888,30
