metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.5553803495603169,0.003226426096028347,0.2974867542196214,0.13995950795427542,0.10477670373143216,0.45349876223660257,26
DI_all,False,0.9246477150852306,1.4993926737181962e-11,0.818119658119658,3.307301195480314e-07,0.6000000000000001,5.051627829856436e-06,26
INF_all,True,0.9521837786884375,7.379689025823413e-14,0.7683364790017116,4.5695963414546776e-06,0.5670268672524564,4.978567049760459e-05,26
INF_nwc,True,0.2173193538449752,0.4188054268296716,0.041390058752702165,0.8790336205824383,0.0,1.0,16
INF_stacking,True,0.9579971296474092,1.6052943464121314e-14,0.8105335631327408,5.179112886153838e-07,0.6265461941190665,7.583753010915902e-06,26
INF_wc,True,0.6028499182537698,0.0011157939001346913,0.6020884005799394,0.0011364463900825552,0.42548430539838067,0.0024896663525740153,26
mcq,False,0.46229671321178356,0.01741536290879402,0.5842735042735042,0.0017233336842651073,0.39076923076923076,0.004691265701582068,26
P-value,False,,,,,,,26
RMSD,False,0.8817909306060349,2.654291294319881e-09,0.8728205128205128,6.0849906939821724e-09,0.7292307692307692,5.491719681942472e-09,26
TM-score,True,0.712448473204166,4.441751054015323e-05,0.6665531754703018,0.00020075345719290636,0.5807705482445049,3.641351683409168e-05,26
