metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.3102811938399822,0.28029466810597664,0.4941097317414118,0.07251364756529105,0.31264094565852313,0.13676597707524107,14
DI_all,False,0.8615592679532218,7.492415244948288e-05,0.8505494505494505,0.0001156561589098896,0.6483516483516484,0.0007575015418517403,14
INF_all,True,0.4431060296182011,0.11254983535957994,0.6336637497800032,0.014967379765304475,0.4198959112834707,0.037212028665121584,14
INF_nwc,True,,,,,,,14
INF_stacking,True,0.6145034903519161,0.01937129608167798,0.7422925495678401,0.0023634196176042835,0.5889252434210648,0.0036118111953665467,14
INF_wc,True,0.07162969142763087,0.8077441553326136,0.24528774585295893,0.3979768570524155,0.17471413945365305,0.40295784979532856,14
mcq,False,-0.3430413289214257,0.2298520606954076,-0.1076923076923077,0.7140308087262492,-0.07692307692307693,0.7471887597172815,14
P-value,False,0.6752880760867633,0.008044877468739262,0.8901098901098902,1.998540422478126e-05,0.7142857142857144,0.00014457073918879473,14
RMSD,False,0.9052098065892562,8.51489617693393e-06,0.8901098901098902,1.998540422478126e-05,0.7142857142857144,0.00014457073918879473,14
TM-score,True,0.624355756438993,0.016999222668992564,0.49890109890109896,0.06936352739715487,0.3186813186813187,0.12678708382391418,14
lDDT,True,0.6971669619700193,0.005583522348396026,0.5648351648351648,0.03533018486755279,0.45054945054945056,0.02639976320159852,14
