metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.093890879100818,0.35034946531143835,-0.13638840039627698,0.17383323363882625,-0.0984033343517943,0.1575467432953368,101
DI_all,False,0.7105709147987664,8.592485967232895e-17,0.6277932615399303,2.122319175322947e-12,0.4551231225549973,1.7435956355929867e-11,101
INF_all,True,0.40155541154539554,3.155752509324763e-05,0.3929309108000191,4.813737091333421e-05,0.28195461145322354,3.358137815650978e-05,101
INF_nwc,True,,,,,,,0
INF_stacking,True,0.38038481747234665,8.716295742447143e-05,0.35207648773437816,0.00030547951180882773,0.24149792656384592,0.00039799182596488887,101
INF_wc,True,0.24256439985167222,0.01452476540626993,0.34468458445380923,0.0004159778101699336,0.2519637734432549,0.00036183812523525474,101
mcq,False,0.4720076814590791,6.263073854957313e-07,0.406186930097334,2.5033134083489133e-05,0.2685203574975174,7.260990237539761e-05,101
P-value,False,0.25946306632198635,0.008789153512598881,0.5972822478650434,4.308598824500468e-11,0.43581854409779225,1.184191111233978e-10,101
RMSD,False,0.6969557044697822,5.736171095762766e-16,0.5972822478650434,4.308598824500468e-11,0.43581854409779225,1.184191111233978e-10,101
TM-score,True,0.538641983987457,6.23677972342139e-09,0.5999534021120987,3.352378616547245e-11,0.4213587177687717,5.37287398568172e-10,101
