metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,0.4605334830163327,4.689420811978099e-05,0.35442856347596013,0.002253517056624836,0.24093143323895602,0.0036328551950418598,72
DI_all,False,0.788514602200189,1.9928917478316522e-16,0.9034415673451572,1.871256564885444e-27,0.7493641309545989,1.2855871809044574e-20,72
INF_all,True,0.3306258332374994,0.004559733982727367,0.7604117546165705,9.338697438523038e-15,0.5869924358154645,3.8516977867476667e-13,72
INF_nwc,True,-0.05588045942419087,0.6410526774871883,-0.06371124551445136,0.594942742121862,-0.05238984684017273,0.591377795671433,72
INF_stacking,True,0.7791327377996848,7.661169796302477e-16,0.7642920417227769,5.668263847925113e-15,0.5795081589489138,7.12822200865729e-13,72
INF_wc,True,0.7198343665792849,1.0392401254517723e-12,0.7973190776313174,5.2862493089270966e-17,0.6254630921850385,2.6889197837063297e-14,72
mcq,False,0.36103099933178756,0.001835460852820246,0.45388257805613386,6.217755298734954e-05,0.3104325759211104,0.00011567970403814552,72
P-value,False,0.6312786532122789,2.76606284527298e-09,0.8826339791088229,1.2054638467834988e-24,0.720047915259277,1.6009774749275164e-18,72
RMSD,False,0.8724928924416493,1.8349146736117516e-23,0.8830774177988583,1.0641042369566382e-24,0.7170254403131116,5.289973306326525e-19,72
TM-score,True,0.6531424983494869,5.025861762513985e-10,0.629032264652351,3.27107317529056e-09,0.45356624165369896,1.953776662336947e-08,72
lDDT,True,0.8411017375301308,2.3303637813713775e-20,0.8509386186880618,2.966010861428738e-21,0.6781589932471747,3.91174020512357e-17,72
