metric,orientation,pearson_coef,pearson_pvalue,spearman_coef,spearman_pvalue,kendall_coef,kendall_pvalue,n_models
Clash_Score,False,-0.3932907836688792,0.02138655085632042,-0.3551374526645096,0.03929727460617198,-0.2475239890743859,0.04186210827141138,34
DI_all,False,0.8641925718550147,4.568329617929618e-11,0.8960403608011008,8.053004208020983e-13,0.7132616487455199,3.5290774280764112e-09,34
INF_all,True,0.838414540943379,6.064515389631297e-10,0.7187094003579262,1.689955979561317e-06,0.5588519851873118,3.91905926797358e-06,34
INF_nwc,True,0.09279825180395579,0.697183046959894,0.27301335430432083,0.2441696417843558,0.22664389705734064,0.17745794442997442,20
INF_stacking,True,0.8010973762462148,1.265481006130634e-08,0.5932840081073271,0.0002172601324020206,0.4396460625654841,0.00029091918561020125,34
INF_wc,True,0.05464311144172686,0.7588944237177936,0.07569381352149339,0.6704946036983597,0.05198035725797985,0.6755655107493999,34
mcq,False,0.757227904766394,2.1782945650749918e-07,0.6733430185564899,1.2772564603029505e-05,0.500448631763652,3.476051318351423e-05,34
P-value,False,0.4348647885928735,0.010165404527625084,0.8291499539881527,1.3789076418014325e-09,0.6777791709295107,1.9305904781821283e-07,34
RMSD,False,0.8604047223517339,6.895134637971877e-11,0.8513988686745144,1.7517249258062963e-10,0.6559139784946237,5.631807452838232e-08,34
TM-score,True,0.955249420028143,1.7244571203966768e-18,0.8795291239871579,7.532759653274443e-12,0.6917562724014338,1.0231767504957397e-08,34
